ID,Data,View_time,searched_game,watched,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
5,2025-04-04 20:10,381,overwatch-2,True,paka_fc,pt,Overwatch 2,PAKALCOOLICA 💙 Main Ana !alcool !insta !discord !pix !loja,"['Português', 'Mulher']",[],False
5,2025-04-04 20:10,381,overwatch-2,False,Nyohl,pt,Overwatch 2,Final da FACEIT League Season 4 DOTO ESTRANHU vs Elements 3min delay pov suporte - !time !pix !discord !coach,"['Cheiroso', 'LGBT', 'Português', 'doidodasilva']",[],False
5,2025-04-04 20:10,381,overwatch-2,False,FireOni1,pt,Overwatch 2,Bora OW2 !loja !pix,['Português'],[],False
6,2025-04-04 20:18,469,marvel-rivals,False,Nitrao_,pt,Marvel Rivals,GAMEPLAY DE EMMA FROST p3lAd4?  ͡ ° ͜ʖ ͡° hehe boy͡° ͜ʖ ͡°,"['Português', 'DropsAtivados']",[],False
6,2025-04-04 20:18,469,marvel-rivals,False,TioNinoGamer,pt,Marvel Rivals,"Upando rumo ao Celestial, mas não faço cura!","['fps', 'retrô', 'radiante', 'amongus', 'fallguys', 'comédia', 'proplayer', 'idoso', 'maromba', 'Português']",[],False
6,2025-04-04 20:18,469,marvel-rivals,False,ogabsttv,pt,Marvel Rivals,[DROP ON] A TEMPORADA 2 DO MARVEL RIVALS ESTÁ INCRIVEL,"['Português', 'humor', 'engraçado', 'DropsAtivados']",[],False
7,2025-04-05 00:00,557,league-of-legends,False,sabrinoca,pt,League of Legends,SEXTOU FILHAS / SUBATHON AMANHÃ!  !odyssey !odysseycup,"['Português', 'MãeDePrimeiraViagem', 'BaratinhaDeFogão', 'Concubina', 'Melões', 'MulherDePreso', 'LeagueofLegends', 'Aliada', 'GíriasRegionais', 'Simples']",[],True
7,2025-04-05 00:00,557,league-of-legends,True,gORDOx,pt,League of Legends,DUO BRIMCODE !pix !loja,"['gordox', 'cs', 'cs2', 'lol', 'leagueoflegends', 'Português']",[],False
7,2025-04-05 00:00,557,league-of-legends,False,ScoTTIwaNo,pt,League of Legends,!pix - LIVE PIX - ARAM COM OS CRIA,['Português'],"['DrugsIntoxication', 'ProfanityVulgarity']",False
8,2025-04-05 00:11,325,valorant,True,Ivachuk,pt,VALORANT,[Vtuber] Rumo ao top 1!! Se inscreve aí familia! !comandos,"['Português', 'fps', 'Portugues', 'Strinova', 'valorant', 'HuntShowdown', 'Vtuber', 'VtuberBR', 'strinovagameplay', 'Anime']",[],False
8,2025-04-05 00:11,325,valorant,False,HIIROGAMING,pt,VALORANT,voltamos com tudo com melhoria e qualidade da live || [+18] ❗COMANDOS ❗+FPS❗APOIO,"['Português', 'valorant', 'pc', 'jogos', 'aulasdejapones', 'aulajapones']",['ProfanityVulgarity'],False
8,2025-04-05 00:12,325,valorant,False,CREMOSA,pt,VALORANT,LIVE DA CANSADINHA ❗NUUVEM ❗OVERCLOCK ❗GROWTH,['Português'],[],True
9,2025-04-05 00:19,357,sea-of-thieves,True,Wispai,pt,Sea of Thieves,farm infinito nos altos mares,['Português'],[],False
9,2025-04-05 00:19,357,sea-of-thieves,False,vitaolol_,pt,Sea of Thieves,(NO ADS) (DROPS ON!) ⚓  LIVE TODOS OS DIAS DO ANO! ⚓    -  ✅ 94/365,['Português'],['ProfanityVulgarity'],False
9,2025-04-05 00:19,357,sea-of-thieves,False,WiecGames,pt,Sea of Thieves,Sea of thieves - PVP duo com o Cadu  Parcerias: @lendasdomar @csotbr,['Português'],[],False
10,2025-04-05 04:01,330,marvel-rivals,False,Adrimiravel,pt,Marvel Rivals,um rivalzinho pra desestressar ✨ | 👉 !apexdare  !yt !love !rank !dd #daredrop | Segue eo @adrimiravel nas redes 💓,"['Mulher', 'Português', 'Amizades', 'alanzoka', 'LGBTQIAPNFriendly', 'BBB25', 'prayforadrimirables', 'ApexDare', 'marvelrivals', 'EternalNightFalls']",[],False
10,2025-04-05 04:01,330,marvel-rivals,True,Alynne_fs,pt,Marvel Rivals,DROPS ON (CELESTIAL gameplay Suporte) Marvel Rivals,"['Português', 'DropsAtivados']",[],False
10,2025-04-05 04:01,330,marvel-rivals,False,cruelmr_,pt,Marvel Rivals,Emma frost de calcinha - Eternity DPS  !pix !Konect,"['Português', 'Competitive', 'friends', 'marvelrivals', 'DropsAtivados']",[],False
11,2025-04-05 04:08,527,counter-strike,True,BrunoBalloni,pt,Counter-Strike,🔴RERUN!!!-> ❗csgocases ❗regraloja❗farm ❗sub ❗msg ❗loja,"['Português', 'fps', 'Brasil', 'counterstrike', 'cs', 'cs2', 'brazil']",['MatureGame'],False
11,2025-04-05 04:08,527,counter-strike,False,Saullo,pt,Counter-Strike,"SORTEIO de 3 FACAS de R$7.600,00 AGORA + DEPÓSITO NA CONTA DE VOCÊS + SORTEIO 100 DÓLARES (AO VIVO)","['Português', 'skinscsgo', 'CSGO', 'SORTEIO', 'PIX', 'SKINS', 'FPS', 'Brasil', 'CS2', 'cs2beta']",['MatureGame'],True
11,2025-04-05 04:08,527,counter-strike,False,VeNavas,pt,Counter-Strike,+18🟥RERUN🟥 CSZADA - LOJA ATUALIZADÍSSIMA ➡  AO VIVO FARMA MAIS!!!!⬅ ❗csgocases ❗loja ❗livepix ❗discord ❗donate,"['Português', 'Reposição']","['MatureGame', 'ProfanityVulgarity']",True
12,2025-04-05 04:19,332,overwatch-2,True,FEARnando,pt,Overwatch 2,🕷 VENOM 🍑RIVALS + OW2 🗣 surtos e flores ao fundo pra amenizar 🌹✨🏳️‍🌈🎮 EN/PT,"['lgbt', 'English', 'Português', 'Horror', 'PsychologicalHorror', 'HardMode']",[],False
12,2025-04-05 04:19,332,overwatch-2,False,VioletKill,pt,Overwatch 2,!DROPS || DVA DAY ACUMULADO || !SORTEIO,"['LGBT', 'mulher', 'gamergirl', 'FPs', 'LGBTQIA', 'TDAH', 'Português', 'giveaway', 'DropsEnabeled', 'drops']",[],False
12,2025-04-05 04:19,332,overwatch-2,False,Katachi_____,pt,Overwatch 2,| +18 | I'm back hehehe sextou com mais crimes em jogos eletrônicos bora,['Português'],['ProfanityVulgarity'],False
13,2025-04-05 04:26,344,grand-theft-auto-v,False,NTV_Games,pt,Grand Theft Auto V,🔞 🟢RERUN🟢 🔫liberty🔫 ❗Comandos ❗Pix ❗Instagram ❗tiktok ❗Rs pedir musica..,['Português'],['MatureGame'],False
13,2025-04-05 04:26,344,grand-theft-auto-v,False,AmaruC2,pt,Grand Theft Auto V,🔞 NOBRE ROLEPLAY 🔥 FIVE M ⚔️ ❗ ⚖️ POLICIAL INSPETOR CIVIL ❗ 🔫 OPERAÇÃO OLX + PATRULHA ❗ 😈 ANJINHO DA LEI ❗ 💭 RESENHA !pix !sub !server,"['gta', 'fivem', 'nobre', 'roleplay', 'fac', 'POLICIA', 'gta5', 'gtav', 'CidadeNobre', 'SantaGroupGG']",['MatureGame'],False
13,2025-04-05 04:27,344,grand-theft-auto-v,False,SeergioRP,pt,Grand Theft Auto V,🔞 🔴 VOVO DO CR$ME 🔴OBRIGADO PELA PRESSENÇA DE VOÇES,"['Português', 'Reposição']",['MatureGame'],False
14,2025-04-05 08:00,502,overwatch-2,False,exexeboy,pt,Overwatch 2,que legal,"['Portuguese', 'Português']",[],False
14,2025-04-05 08:00,502,overwatch-2,False,bgp_weslley,pt,Overwatch 2,Sexta dos guris vem ! - PS4,"['PS4', 'Português', 'OVERWATCH2', 'fortnite', 'engraçado', 'justchat', 'fumante', 'Palavrão', 'bebidaalcoolica']",[],False
14,2025-04-05 08:00,502,overwatch-2,False,nanowidow,pt,Overwatch 2,norte america,"['Exhausted', 'cansado', 'sono', 'Velho', 'Português']",[],False
15,2025-04-05 08:11,414,counter-strike,False,BrunoBalloni,pt,Counter-Strike,🔴RERUN!!!-> ❗csgocases ❗regraloja❗farm ❗sub ❗msg ❗loja,"['Português', 'fps', 'Brasil', 'counterstrike', 'cs', 'cs2', 'brazil']",['MatureGame'],False
15,2025-04-05 08:11,414,counter-strike,False,Saullo,pt,Counter-Strike,"SORTEIO de 3 FACAS de R$7.600,00 AGORA + DEPÓSITO NA CONTA DE VOCÊS + SORTEIO 100 DÓLARES (AO VIVO)","['Português', 'skinscsgo', 'CSGO', 'SORTEIO', 'PIX', 'SKINS', 'FPS', 'Brasil', 'CS2', 'cs2beta']",['MatureGame'],True
15,2025-04-05 08:11,414,counter-strike,False,VeNavas,pt,Counter-Strike,+18🟥RERUN🟥 CSZADA - LOJA ATUALIZADÍSSIMA ➡  AO VIVO FARMA MAIS!!!!⬅ ❗csgocases ❗loja ❗livepix ❗discord ❗donate,"['Português', 'Reposição']","['MatureGame', 'ProfanityVulgarity']",True
16,2025-04-05 08:20,432,roblox,True,yuiboboca,pt,ROBLOX,LIVE DE 24H MALUCA DOIDA MUITO JOGO E BAGUNÇA,"['LGBTQIAPlus', 'Conversação', 'transgênero', 'arte', 'Vtuber', 'VTuberBR', 'Português', 'EleDele']",[],False
16,2025-04-05 08:20,432,roblox,False,SophyySol,pt,ROBLOX,Volto de manhã com rag! !Roblox #Ad !Loja !Discord !Pix,"['Português', 'English', 'Vtuber', 'LGBT', 'Trans', 'femboy', 'ragnatales', 'conversando']",[],True
16,2025-04-05 08:20,432,roblox,False,SorinhaLOL,pt,ROBLOX,Sorinhathon SUB=5 MIN/100 BITS=7 MIN/1 REAL=4 MIN !pix !subathon !comando,"['lulu', 'sup', 'mono', 'girl', 'lol', 'mulher', 'conversa', 'funk', 'draw', 'Drawing']",['ProfanityVulgarity'],False
17,2025-04-05 12:00,524,league-of-legends,False,JB_Sniper,pt,League of Legends,"!PIX -  SABADÃO É DIA DOS PICKS DO CHAT, BORA!",['Português'],[],False
17,2025-04-05 12:00,524,league-of-legends,True,YoDa,pt,League of Legends,LOL COM VOICE dia 7  - CO STREAM LTA SUL HOJE AS 13H,['Português'],[],False
17,2025-04-05 12:00,524,league-of-legends,False,nako,pt,League of Legends,SEASON 15 - OTP MASTER YI - ESMERALDA >> MASTER/GM - FOCADO TRYHARD | !desafio !youtube,"['Português', 'English', 'M', 'A', 'S', 'T', 'E', 'R', 'Y', 'I']",[],False
18,2025-04-05 12:11,320,ea-sports-fc-25,False,jennimaiaad,pt,EA Sports FC 25,EA FC 25 -Copa dos streamers às 12h contra @mcpozedashopee  . Deus é Fiel!,"['Português', 'EASPORTSFC', 'EASPORTS', 'Mulher', 'eafc25']",[],False
18,2025-04-05 12:11,320,ea-sports-fc-25,True,paivinha29,pt,EA Sports FC 25,WL DO BRASFUT- A VOLTA DE ENDRICK+ EM BUSCA DO RONALDO NA PREMIAÇÃO DA WL !CURSO  !COINS  !T !CURSO  !COINS  !TRUST  !TRADE,['Português'],[],False
18,2025-04-05 12:11,320,ea-sports-fc-25,False,miguelitodoarrocha,pt,EA Sports FC 25,💥sabadão de WL em busca das 9v - sera que vamos classicar pra oitavas na copa streamers - Bem vindos a Live Do Miguelito,"['Português', 'Portugal', 'Competitivo', 'resenha', 'Resenhando', 'ultimateteam', 'fifa', 'EAFC', 'eafc25', 'eafcsports']",[],False
19,2025-04-05 12:18,415,fortnite,False,Pedro017Yt,pt,Fortnite,🍉!DROPS ON - RESGATE VB ASSISTINDO A LIVE (❗loja) 🍉!PIX 🍉,"['Português', 'Fortnite', 'Jogandocomespectadores', 'DropsEnable', 'DropsAtivados']",[],False
19,2025-04-05 12:18,415,fortnite,True,iShadowWolf_,pt,Fortnite,(+18) Livezinha Muito Doida!   ||   (❗comandos ❗metas ❗drops)   ||   (Epic Code: SHADOWOLF),"['Português', 'DropsAtivados']",[],False
19,2025-04-05 12:18,415,fortnite,False,Xerekiss,pt,Fortnite,[DROP ON] JOGANDO COM O CHAT | RESGATE ITENS ASSISTINDO A LIVE (❗loja) | CODE: XEREKISS #ad,"['Português', 'Brasil', 'fps', 'Fortnite', 'Portugal', 'battleroyale', 'DropsAtivados']",[],False
20,2025-04-05 12:27,346,grand-theft-auto-v,True,NTV_Games,pt,Grand Theft Auto V,🔞 🟢RERUN🟢 🔫liberty🔫 ❗Comandos ❗Pix ❗Instagram ❗tiktok ❗Rs pedir musica..,['Português'],['MatureGame'],False
20,2025-04-05 12:27,346,grand-theft-auto-v,False,niickrp,pt,Grand Theft Auto V,+18 [CPX] - SORTEIO DE AL 16H - 3° SGT GTM - NICKZADA - Siga @niickrp ❗️ GTM ❗️ SUB ❗️ COMANDOS ❗️ INSTA ❗️ PIX ❗️ SOCIAIS ❗️,"['COMPLEXO', 'cpx', 'PｖP', 'GTM', 'gtmcomplexo', 'Português', 'fivem', 'gta', 'frontpage', 'holidayhoopla']",['MatureGame'],False
20,2025-04-05 12:27,346,grand-theft-auto-v,False,AmaruC2,pt,Grand Theft Auto V,🔞 NOBRE ROLEPLAY 🔥 FIVE M ⚔️ ❗ ⚖️ POLICIAL INSPETOR CIVIL ❗ 🔫 OPERAÇÃO OLX + PATRULHA ❗ 😈 ANJINHO DA LEI ❗ 💭 RESENHA !pix !sub !server,"['gta', 'fivem', 'nobre', 'roleplay', 'fac', 'POLICIA', 'gta5', 'gtav', 'CidadeNobre', 'SantaGroupGG']",['MatureGame'],False
21,2025-04-05 12:34,399,counter-strike,False,eLyzao,pt,Counter-Strike,SORTEIO UM DIA SIM UM DIA NÃO PARA SUBS   ❗Nesha ❗iox +18,['Português'],['MatureGame'],False
21,2025-04-05 12:35,399,counter-strike,False,waveigl,pt,Counter-Strike,+18 🔞 WAVEIGL ❤️,['Português'],"['MatureGame', 'ProfanityVulgarity']",False
21,2025-04-05 12:35,399,counter-strike,False,BrunoBalloni,pt,Counter-Strike,🔴RERUN!!!-> ❗csgocases ❗regraloja❗farm ❗sub ❗msg ❗loja,"['Português', 'fps', 'Brasil', 'counterstrike', 'cs', 'cs2', 'brazil']",['MatureGame'],False
22,2025-04-05 16:00,412,marvel-rivals,True,iMartynFox,pt,Marvel Rivals,"✨SUBATHON ROLANDO✨ Bits, subs e donate aumetam o tempo ❗REGRAS | #OverwatchCreator #OW2Brasil | CÓDIGO DE CRIADOR EPIC GAMES @iMARTYNFOX","['Português', 'DropsAtivados']",[],True
22,2025-04-05 16:00,412,marvel-rivals,False,Dilascio_,pt,Marvel Rivals,SÓ HERÓI MELEE ATÉ O ETERNIDADE,"['Português', 'Competitivo', 'Conversa', 'top500', 'overwatch', 'English', 'DropsAtivados']",[],False
22,2025-04-05 16:00,412,marvel-rivals,False,Elllandria,pt,Marvel Rivals,🔴 Acesso antecipado da Temp 2 de Marvel #MarvelRivals  #MarvelRivalsPartner  #HellfireGala #EternalNightFalls #FantasticFour,"['Português', 'PC', 'Competitivo', 'Overwatch', 'marvelrivals', 'OverwatchCreators', 'EternalNightFalls', 'Overｗatch2', 'FantasticFour', 'MarvelRivalsPartner']",[],False
23,2025-04-05 16:09,473,grand-theft-auto-v,False,CarecaJogaa,pt,Grand Theft Auto V,[+18 RISE] tropa da Escócia Ep 01 ❗clip❗pix ❗discord,"['Português', 'FiveMRolePlay', 'GTARP', 'cpxxp', 'complexo', 'ProdigyRP']",['MatureGame'],False
23,2025-04-05 16:09,473,grand-theft-auto-v,False,NTV_Games,pt,Grand Theft Auto V,🔞 🟢RERUN🟢 🔫liberty🔫 ❗Comandos ❗Pix ❗Instagram ❗tiktok ❗Rs pedir musica..,['Português'],['MatureGame'],False
23,2025-04-05 16:09,473,grand-theft-auto-v,False,AmaruC2,pt,Grand Theft Auto V,🔞 NOBRE ROLEPLAY 🔥 FIVE M ⚔️ ❗ ⚖️ POLICIAL INSPETOR CIVIL ❗ 🔫 OPERAÇÃO OLX + PATRULHA ❗ 😈 ANJINHO DA LEI ❗ 💭 RESENHA !pix !sub !server,"['gta', 'fivem', 'nobre', 'roleplay', 'fac', 'POLICIA', 'gta5', 'gtav', 'CidadeNobre', 'SantaGroupGG']",['MatureGame'],False
24,2025-04-05 16:19,525,roblox,False,oxedou,pt,ROBLOX,ergam-se 🤓 !yt !insta !pix,"['xedou', 'ouriço', 'Português']",[],False
24,2025-04-05 16:19,525,roblox,False,gladiadorbruto,pt,ROBLOX,"Iniciando nas lives, me segue?","['Português', 'robloxgames', 'roblox']",[],False
24,2025-04-05 16:19,525,roblox,False,svFELIX,pt,ROBLOX,BAROU REWORK.. BLUE LOCK RIVALS ATUALIZAÇÃO,"['aconchegante', 'PVP', 'Sobrevivencia', 'Português', 'Lol', 'roblox', 'gta', 'GTARPLIVE', 'GTAⅤ']",[],False
25,2025-04-05 16:30,539,counter-strike,True,BrunoBalloni,pt,Counter-Strike,🔴RERUN!!!-> ❗csgocases ❗regraloja❗farm ❗sub ❗msg ❗loja,"['Português', 'fps', 'Brasil', 'counterstrike', 'cs', 'cs2', 'brazil']",['MatureGame'],False
25,2025-04-05 16:30,539,counter-strike,False,waveigl,pt,Counter-Strike,+18 🔞 WAVEIGL ❤️,['Português'],"['MatureGame', 'ProfanityVulgarity']",False
25,2025-04-05 16:30,539,counter-strike,False,muk407,pt,Counter-Strike,"+18 ~ MUKA O BASED, VOU DOAR 50 REAIS EM LIVE!!!!!","['Português', 'filme', 'jogo', 'react', 'serie']",['MatureGame'],False
26,2025-04-05 20:00,543,marvel-rivals,False,xiofanna_,pt,Marvel Rivals,MARVEL RIVALS + DEAD BY DAYLIGHT #NUUPARTNER,"['LGBTQFriendly', 'Português', 'variado', 'ANIMADA', 'GAROTAGAMER', 'VARIADOS', 'DIVERSOS', 'JOGOS', 'DropsAtivados']",[],True
26,2025-04-05 20:00,543,marvel-rivals,False,Dilascio_,pt,Marvel Rivals,SÓ HERÓI MELEE ATÉ O ETERNIDADE,"['Português', 'Competitivo', 'Conversa', 'top500', 'overwatch', 'English', 'DropsAtivados']",[],False
26,2025-04-05 20:00,543,marvel-rivals,False,amoedohz,pt,Marvel Rivals,8 HORAS DE RANKED - !pix !passegratis !discord,"['Português', 'DropsAtivados']",[],False
27,2025-04-05 20:11,335,sea-of-thieves,False,baruca2222,pt,Sea of Thieves,Sabadinho chuva... LET´S BORA!,"['Português', 'crime', 'seaofthieves']",[],True
27,2025-04-05 20:11,335,sea-of-thieves,False,luizhenri17,pt,Sea of Thieves,Piratas do Kibe !livepix,"['Português', 'PS5']",[],False
27,2025-04-05 20:11,335,sea-of-thieves,False,7cyberkiller,pt,Sea of Thieves,Piratas não caribe,"['Português', 'ConsoleStreamer']",[],False
28,2025-04-05 20:19,382,valorant,False,sacy,pt,VALORANT,2G 1x1 KRU - #VCTWATCHPARTY,['Português'],[],False
28,2025-04-05 20:19,382,valorant,True,Ivachuk,pt,VALORANT,[Vtuber] Rumo ao top 1!! Se inscreve aí familia! !comandos,"['Português', 'fps', 'Portugues', 'Strinova', 'valorant', 'HuntShowdown', 'Vtuber', 'VtuberBR', 'strinovagameplay', 'Anime']",[],False
28,2025-04-05 20:19,382,valorant,False,TcK10,pt,VALORANT,2G x KRU | VCT AMERICAS  !GROWTH  SIGA EM @TcK10 #VCTWatchParty!,"['melhordomundo', 'radiante', 'incrível', 'valorant', 'Português']",[],False
29,2025-04-05 20:27,383,counter-strike,True,JapaDaMydiSkins,pt,Counter-Strike,É grátis os 20 sorteios por live mais de R$16.000 em skins !play para participar,"['Português', 'CounterStriker2', 'risada', 'engraçado', 'skinscsgo', 'skinsgratis', 'sorteiodeskins']",['MatureGame'],False
29,2025-04-05 20:27,383,counter-strike,False,isatiton_,pt,Counter-Strike,"ESFRIÔ PIAZOTE, VAMOS JUGAR? +18 - !comandos","['Português', 'gamergirl', 'CS2', 'counterstrike', 'Reposição']",['MatureGame'],False
29,2025-04-05 20:27,383,counter-strike,False,waveigl,pt,Counter-Strike,+18 🔞 WAVEIGL ❤️,['Português'],"['MatureGame', 'ProfanityVulgarity']",False
30,2025-04-05 20:36,309,fortnite,False,oimille,pt,Fortnite,[DROPS ON] VEM GANHAR O GESTO GRATIS DO FORTNITE❗JOGAR  ❗NICK ❗PRESENTE❗PRIME ❗PIX ❗INSTA ❗DISCORD,"['Português', 'DropsAtivados', 'fornite', 'fortnitebrasil', 'garotagamer', 'Brasil', 'fortnitegaminglive']",[],True
30,2025-04-05 20:36,309,fortnite,True,beletz_,pt,Fortnite,GESTO DE GRAÇA 💚 JOGANDO FORTNITE COM O CHAT ✨ USE CODE: BELETZ ✨!CODE !PIX,"['portugues', 'fortnite', 'fortnitetrocacao', 'stream', 'Português', 'girlgamers', 'DropsAtivados']",[],False
30,2025-04-05 20:36,309,fortnite,False,simoesgm,pt,Fortnite,(DROPS ON)EMOTE GRATIS HOJE /11HRS DE LIVE .  !PIX !drop,"['Português', 'DropsAtivados']",[],False
31,2025-04-06 00:00,561,minecraft,True,AkamePNG,pt,Minecraft,Testando o servidor pela primeira vez  - !elo !pix !loja,"['Português', 'gamegirl', 'RecompensasEspetadores']",['ProfanityVulgarity'],False
31,2025-04-06 00:00,561,minecraft,False,rshuugo,pt,Minecraft,Temebrios — SHUGATUM #27 !pix - 1 real 2 minuto 1 sub 20 min e 10 reais ou sub = um pool,"['Português', 'games', 'gamer', 'Inglês', 'Fortnite', 'battleroyal', 'overwatch2', 'Competitivo', 'RecompensasEspetadores', 'MineCorrompidos']",['ViolentGraphic'],False
31,2025-04-06 00:01,561,minecraft,False,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português', 'RecompensasEspetadores']",[],False
32,2025-04-06 00:11,567,league-of-legends,True,Ivachuk,pt,League of Legends,[Vtuber] Rumo ao top 1!! Se inscreve aí familia! !comandos,"['Português', 'fps', 'Portugues', 'Strinova', 'valorant', 'HuntShowdown', 'Vtuber', 'VtuberBR', 'strinovagameplay', 'Anime']",[],False
32,2025-04-06 00:12,567,league-of-legends,False,sabrinoca,pt,League of Legends,SUBATHON + NOITE DE CRIMES !odyssey !odysseycup !subathon !react,"['Português', 'MãeDePrimeiraViagem', 'BaratinhaDeFogão', 'Concubina', 'Melões', 'MulherDePreso', 'LeagueofLegends', 'Aliada', 'GíriasRegionais', 'Simples']",[],True
32,2025-04-06 00:12,567,league-of-legends,False,MissVinum,pt,League of Legends,SUBWEEKND ~💜Vivendo da minha arte💜- DIA 95❗caneca ❗cinema ❗regras ❗sr ❗pix ❗leilão ❗sons ❗sub,['Português'],[],False
33,2025-04-06 00:23,509,overwatch-2,True,exexeboy,pt,Overwatch 2,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,"['Portuguese', 'Português']",[],False
33,2025-04-06 00:23,509,overwatch-2,False,TiaDaMerenda,pt,Overwatch 2,""" Papo de urubu, pena de galinha, se você quer um beijinho dê uma risadinha. "". ❗moedas ❗ow  ❗amigo ❗pix ❗sabadaço","['Português', 'conversação', 'Dentrodoslimites', 'iniciante', 'Brasil', 'DDA', 'LGBTQIAsafeplace']",['SexualThemes'],False
33,2025-04-06 00:23,509,overwatch-2,False,peachy_yumi,pt,Overwatch 2,🍑 Campeachy: Classic GOATS 6x6 amanhã as 19hrs! 🍑 mestre sup 🍑,"['OW2LeSserafim', 'OW2Season15', 'OverwatchCreator', 'OW2Brasil', 'Português', 'English']",[],False
34,2025-04-06 04:00,359,league-of-legends,True,VivsM,pt,League of Legends,Dia -4 tentando ser family friendly (falhei nos outros) 🫦💅+18 !pix,"['valorant', 'game', 'mulher', 'humor', 'Português']",[],False
