ID,Data,View_time,searched_game,watched,channel_name,language,last_game_name,stream_title,stream_tags,classification_labels,is_branded_content
6,2025-04-08 00:34,367,grand-theft-auto-v,False,bocaorj,pt,Grand Theft Auto V,"[+18 ]:BORA RAPAZIADA HJ VAMOS DAR CONTINUAÇÃO NA NOSSA HISTORIA,TENHO Q CONFRONTAR MEU EU DO PASSADO PRA MELHORAR MEU FUTURO!!!!","['Português', 'fps', 'PMSP', 'ROTA', 'choque']",['MatureGame'],False
7,2025-04-08 04:01,533,grand-theft-auto-v,True,estrelarp,pt,Grand Theft Auto V,+18 FIVEM - LADOLESTE RP❗️Privacy❗️Discord ❗️Comandos ❗️Cidade - Vamos pro ZARALHO!,['Português'],['MatureGame'],True
7,2025-04-08 04:01,533,grand-theft-auto-v,False,Kynordestino,pt,Grand Theft Auto V,"[+18] [LADO LESTE] JOSEFINO, O FOTÓGRAFO LENDÁRIO !PIX","['Português', 'policia', 'gameplay', 'josefino', 'complexo', 'complexogg', 'cpx', 'LadoLesteRP', 'LADOLESTE']",['MatureGame'],False
7,2025-04-08 04:01,533,grand-theft-auto-v,False,jxpinhx,pt,Grand Theft Auto V,+18 VOLTEI RSRS @metropolegg | !sociais - !pix - !frança,"['Português', 'ＧTA5', 'GTARP', 'CidadeAltaRP', 'metropolerp', 'Maeve', 'frança']",['MatureGame'],False
8,2025-04-08 04:12,589,minecraft,True,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português']",[],False
8,2025-04-08 04:12,589,minecraft,False,DexGGxp,pt,Minecraft,✨Como que Joga Isso - Minecraft: Legends ✨ EP 02 ✨ ❗bits ❗sons ✨,"['Brasil', 'Português', 'Brazil', 'Minecraft', 'MinecraftBedrock', 'HardCore', 'MinecraftHardcore', 'BedrockHardCore', 'dexggxp', 'Drop']",[],False
8,2025-04-08 04:12,589,minecraft,False,ZAKl1k,pt,Minecraft,🟢 MINECRAFT | ⭐ GANHE ASSISTINDO | 🌟 REESTOQUE DIA 10 ou 16 às 18h | !loja !points !prime !sub,"['Português', 'Minecraft']",[],False
9,2025-04-08 04:24,507,valorant,False,fevetz,pt,VALORANT,VETERINARIO VOLTANDO PRO RADIANTE TOP 62  TRYHARD !GRUPOSUB !PIX,['Português'],[],False
9,2025-04-08 04:24,507,valorant,True,CriaPlayer,pt,VALORANT,🎃GOTHAM RP🎃 #83 TROPA DO VIDIGAL NÃO PERDE GUERRA!!! #VdgPraKrlh #TropaDosDodóis !gotham  !fancam,['Português'],['ProfanityVulgarity'],False
9,2025-04-08 04:25,507,valorant,False,maritwoo,pt,VALORANT,rankeds na madru zzz ❗pix | ❗redes| ❗elo,"['Português', 'smoke', 'omen', 'ruim', 'radiante']",[],False
10,2025-04-08 04:35,455,overwatch-2,True,Katachi_____,pt,Overwatch 2,| +18 | CHEGUEI atrasada MAS CHEGUEI,['Português'],['ProfanityVulgarity'],False
10,2025-04-08 04:35,455,overwatch-2,False,EriclesSavio10,pt,Overwatch 2,431 I E lá vamos nós mais uma vez❗btag ❗addmarvel❗sorteio ❗comandos,"['Português', 'fps', 'youtube', 'PlayStation', 'Overｗatch2', 'games', 'gameplay', 'marvelrivals', 'marvel']",[],False
10,2025-04-08 04:35,455,overwatch-2,False,exexeboy,pt,Overwatch 2,bits? 🙌 sub? 🙌 lurk? 🙌 (me ajuda na meta por favorzinho),"['Portuguese', 'Português']",[],False
11,2025-04-08 08:01,424,marvel-rivals,False,ckgeek,pt,Marvel Rivals,DIAMANTE 2 ATRAS DO GRÃO MESTRE! BORA! ✅RERUN✅,"['Português', 'DropsAtivados']",[],False
11,2025-04-08 08:01,424,marvel-rivals,True,LhamaInPijamas,pt,Marvel Rivals,ESTMOS DE VOLTA NA GRIND! !pix !elomarvel !discord,"['rpg', 'casual', 'Português', 'marvelrivals', 'rivals', 'marvelrival']",[],False
11,2025-04-08 08:01,424,marvel-rivals,False,amohrte,pt,Marvel Rivals,INSTALEI ONTEM E JA ESTOU SOFRENDO / RERUN,"['Português', 'funny', 'humor', 'amohrte', 'English', 'assettocorsa', 'F1', 'Formula1', 'marvelrivals', 'marvel']",['ProfanityVulgarity'],False
12,2025-04-08 08:10,569,grand-theft-auto-v,False,CriaPlayer,pt,Grand Theft Auto V,🎃GOTHAM RP🎃 #83 TROPA DO VIDIGAL NÃO PERDE GUERRA!!! #VdgPraKrlh #TropaDosDodóis !gotham  !fancam,['Português'],"['MatureGame', 'ProfanityVulgarity']",False
12,2025-04-08 08:10,569,grand-theft-auto-v,False,1DrakoNz,pt,Grand Theft Auto V,PRODIGYRP - GUILDA GANG - EP.20 - CUPOM DRAKONZ !exitlag,"['Português', 'RP', 'ProdigyRP']",['MatureGame'],True
12,2025-04-08 08:10,569,grand-theft-auto-v,False,iaethifany,pt,Grand Theft Auto V,+18 GOTHAM | A BRUXA CHEGOU - !pix !discord !pc  !tiktok !insta,"['GTARP', 'Português', 'metroville', 'metropole', 'LOUD', 'gothamcity']",['MatureGame'],False
13,2025-04-08 08:22,471,league-of-legends,False,YoDa,pt,League of Legends,DIA 10 - YO VOICE OPERACAO LOL 2 START 400 PDL -,['Português'],[],False
13,2025-04-08 08:22,471,league-of-legends,True,IsaMaleski,pt,League of Legends,MONO SUP Diamante !pix !discord,"['Português', 'lol', 'mestre']",[],True
13,2025-04-08 08:22,471,league-of-legends,False,Mihira_a,pt,League of Legends,Livezinha curta??| !comandos !sonoros !pix,"['soloq', 'lolzinho', 'girlgamer', 'Português', 'jungler']",['ProfanityVulgarity'],False
14,2025-04-08 08:32,432,ea-sports-fc-25,True,miguelitodoarrocha,pt,EA Sports FC 25,💥copinha e Rivais e hoje tem jogo da copa streamers - bem vindos a live do Miguelito,"['Português', 'Portugal', 'Competitivo', 'resenha', 'Resenhando', 'ultimateteam', 'fifa', 'EAFC', 'eafc25', 'eafcsports']",[],False
14,2025-04-08 08:32,432,ea-sports-fc-25,False,JVaz8,pt,EA Sports FC 25,Dia de RIVALS + acabar o Gullit 💀 IMMORTALS 💀 !coach 🎱,['Português'],[],False
14,2025-04-08 08:32,432,ea-sports-fc-25,False,and3rsonfps,pt,EA Sports FC 25,BOM DIA COM LIVEZINHA  |  EAFC 25,"['Português', 'EA', 'eafc25']",[],False
15,2025-04-08 12:01,384,minecraft,False,EiMine77,pt,Minecraft,✅ RECOMPENSAS ON! | ⭐ SEJA RÁPIDO E GANHE UMA CAPA DE GRAÇA: !CAPA | 💘 INSTAGRAM: @EIMINE77 | !ajuda !rerun !sub !subgratis !loja,"['Minecraft', 'EiMine', 'Português']",[],False
15,2025-04-08 12:01,384,minecraft,True,FlavinnBr,pt,Minecraft,VENHA JOGAR FACTIONS E CONCORRER A PREMIAÇÕES NO PIX🔥💵❗️SR❗️factions❗️suaskin ❗️nft ❗️pix ❗️loja,"['FLAVIN', 'Português', 'Inglês', 'drops', 'ShirtMySurvivor']",[],False
15,2025-04-08 12:01,384,minecraft,False,HenriqueOph,pt,Minecraft,AMANHA TEREMOS SORTEIO CAPA HARDCORE 1.21.4 +300 DIAS EP 17,"['Português', 'minecraft', 'Hardcore', 'HardMode', 'sobrevivencia', '1VIDA', 'hardcoregamer', 'Singlerplayer', 'MINEDROP', 'TIKTOKCAPA']",[],False
16,2025-04-08 16:01,424,valorant,False,TcK10,pt,VALORANT,C9 TCKU MIRA ABSURDA COM NOÇÃO DE PROPLAYER?? SÃO NOVOS TEMPOS... 🏆 !SUPERBET 🏆 !GROWTH 🏆 SIGA EM @TcK10,"['melhordomundo', 'radiante', 'incrível', 'valorant', 'Português']",[],False
16,2025-04-08 16:01,424,valorant,False,bocaorj,pt,VALORANT,"[+18 ]:BORA RAPAZIADA HJ VAMOS DAR CONTINUAÇÃO NA NOSSA HISTORIA,TENHO Q CONFRONTAR MEU EU DO PASSADO PRA MELHORAR MEU FUTURO!!!!","['Português', 'fps', 'PMSP', 'ROTA', 'choque']",[],False
16,2025-04-08 16:01,424,valorant,False,milyzinea_,pt,VALORANT,onlineeeeee !pix,"['VALORANT', 'RANKEDS', 'MULHER', 'Português']",[],False
17,2025-04-08 16:10,600,grand-theft-auto-v,False,labrabah,pt,Grand Theft Auto V,(+18) (CDANJOS) BORA FAZER UNS DINHEIRO!💜 ISA CALLAS💜,"['gta', 'gtarp', 'cdanjos', 'cidadedosanjos', 'Português']",['MatureGame'],False
17,2025-04-08 16:10,600,grand-theft-auto-v,True,Jvnq,pt,Grand Theft Auto V,GTA RP CDANJOS [90ª Live],"['Português', 'jvnq']",['MatureGame'],False
17,2025-04-08 16:10,600,grand-theft-auto-v,False,dona_jaque,pt,Grand Theft Auto V,(+18) SUNSET RP/ CDA: COMANDO KALLY em QRV e depois ANTONELLA em: MISSÕES E DECISÕES !!! #GTARP !comandos !DC,"['Português', 'RolePlayGTA', 'Phasmophobia', 'feartherapy', 'theforest', 'RP', 'Reposição']",['MatureGame'],False
18,2025-04-08 16:22,462,sea-of-thieves,False,DorSmiley,pt,Sea of Thieves,|Pulheta| Depois Desafio Parceiros @lendasdomar @csotbr !Comandos !tdm,"['Ação', 'Aventura', 'Comédia', 'Português', 'Xingamentos', 'seaofthieves', 'PvEPvP', 'SoTPvp', 'seaofthieveseason15']",['ProfanityVulgarity'],False
18,2025-04-08 16:22,462,sea-of-thieves,True,sicko1,pt,Sea of Thieves,Varios nadas upando o passe ❗exitlag,"['Português', 'PvP', 'Calvo', 'Idoso', 'Lindo', 'Humilde', 'chill', 'Terror']",[],False
18,2025-04-08 16:22,462,sea-of-thieves,False,TonhoDLang,pt,Sea of Thieves,Ampulhetinha | Streamer parceiro do @lendasdomar e CSoTBR 🏴‍☠️ !lendas !csotbr !platina,"['Português', 'seaofthieves', 'PvP']",[],False
19,2025-04-08 16:32,509,league-of-legends,True,Yonerai,pt,League of Legends,"Melhor yone da rua, talvez até do bairro! - Profundezas do prata","['Português', 'Mulher']",[],False
19,2025-04-08 16:32,509,league-of-legends,False,Yagamijj,pt,League of Legends,🔥Farm Mecoins | 15h Aram & 18h Valorant  | ❗Pix | ❗Mentora | ❗Youtube | ❗Upboost | Siga @yagamijj | Delay 60s,"['Rock', 'Flamengo', 'TDAH', 'Competitivo', 'Humor', 'LinkinPark', 'Caster', 'Mentora', 'valorant', 'DeathNote']",[],False
19,2025-04-08 16:32,509,league-of-legends,False,neonrip,pt,League of Legends,Elojob Bronze 4 ao Esmeralda 4- !pix !coach !elojob !smurf,['Português'],[],False
20,2025-04-08 16:42,349,ea-sports-fc-25,False,cesinhafut,pt,EA Sports FC 25,"!tuzzy !madruga !analise !HYPE -FARMZINHO VOLTOU? EVOLUÇÃO IMORTAL, E TALVEZ REACT ARSENAL X REAL MADRID","['Português', 'resenha', 'playstation5', 'dicas', 'packopening', 'eafc25', 'ultimateteam', 'Brasileiro']",[],False
20,2025-04-08 16:42,349,ea-sports-fc-25,True,IsraelPirata,pt,EA Sports FC 25,CLUBS COM ELES !CLUBE !pix,"['callofduty', 'warzone', 'fps', 'JogadaCasual', 'subathon', 'Português', 'English', 'RPG', 'Fortnite', 'FinalFantasy']",[],False
20,2025-04-08 16:42,349,ea-sports-fc-25,False,Hairzinho,pt,EA Sports FC 25,HYPE DAS 14 + COPINHA NA ACC SEC E PRO CLUBS MORAL DOS BRO! + !GRUPO + !PARCERIA !REDES !TIKTOK,"['ULTIMATETEAM', 'RAGE', 'ENGRACADO', 'PACKS', 'COMPETITIVO', 'Português', 'Brasil', 'WeekendLeague', 'Portugal', 'Reposição']",[],False
21,2025-04-08 20:01,314,sea-of-thieves,True,ofernandomaidana,pt,Sea of Thieves,"PAPOS, PERIPÉCIAS E PIRATARIAS ⚓ !cmd !playlist","['Português', 'seaofthieves', 'pirata', 'SongRequests', 'songrequest', 'SeaOfThievesPartner', 'SeaofThievesgameplay', 'English']",[],False
21,2025-04-08 20:01,314,sea-of-thieves,False,MatGomesz,pt,Sea of Thieves,Guli guli guli ligan gu ligan gu |❗olivia | Epic CODE: MatGomesz #ad |❗noping ❗lendasdomar,"['PvP', 'PvE', 'Aventura', 'Survival', 'Português', 'Coop', 'Xbox', 'PS5', 'Trocação', 'Heroshooter']",[],False
21,2025-04-08 20:01,314,sea-of-thieves,False,baruca2222,pt,Sea of Thieves,"Rumo ao nível 400, LET´S BORA.","['Português', 'crime', 'seaofthieves']",[],True
22,2025-04-08 20:08,499,league-of-legends,True,iMartynFox,pt,League of Legends,"✨DIA 4:SUBATHON✨ Bits, subs e donate aumetam o tempo ❗REGRAS | #OverwatchCreator #OW2Brasil | CÓDIGO DE CRIADOR EPIC GAMES @iMARTYNFOX",['Português'],[],True
22,2025-04-08 20:09,499,league-of-legends,False,peaarly,pt,League of Legends,💕 SEU NOME NO MEU OVO 💕❗onlyfans  ❗zovo ❗cenoura❗pix  ❗loja,"['league', 'leagueoflegends', 'fortnite', 'oncehuman', 'once', 'drinklive', 'Português']",[],False
22,2025-04-08 20:09,499,league-of-legends,False,neonrip,pt,League of Legends,Elojob Esmeralda 3 ao Diamante 4 - !pix !coach !elojob !smurf,['Português'],[],False
23,2025-04-08 20:19,480,ea-sports-fc-25,True,Daviizaoo,pt,EA Sports FC 25,DECISÃO DA COPA DOS STREAMERS VAMOS PASSAR DE FASE ? COPINHA + RIVALS + EVOS !yt !livepix !4213,"['Português', 'fifenzo', 'paivinha29', 'eafc24', 'ultimateteam', 'marvelrivals', 'eafc25']",[],False
23,2025-04-08 20:19,480,ea-sports-fc-25,False,miguelitodoarrocha,pt,EA Sports FC 25,💥Miguelito x @robfortes copa dos streamers!! ultima rodada da fase de Grupos - Bem Vindos a live do Miguelito,"['Português', 'Portugal', 'Competitivo', 'resenha', 'Resenhando', 'ultimateteam', 'fifa', 'EAFC', 'eafc25', 'eafcsports']",[],False
23,2025-04-08 20:19,480,ea-sports-fc-25,False,Hairzinho,pt,EA Sports FC 25,HYPE DAS 14 + COPINHA NA ACC SEC E PRO CLUBS MORAL DOS BRO! + !GRUPO + !PARCERIA !REDES !TIKTOK,"['ULTIMATETEAM', 'RAGE', 'ENGRACADO', 'PACKS', 'COMPETITIVO', 'Português', 'Brasil', 'WeekendLeague', 'Portugal', 'Reposição']",[],False
24,2025-04-08 20:29,465,valorant,False,MegeraBruna,pt,VALORANT,Vava na força do ódio [+18] / !discord / !elo / !regras / !pix / !instagram/ !nick/ !Sorteio/ !clip/ !Sr /  !subathon,"['Português', 'valorant', 'gamergirl', 'fps', 'gamer']",[],False
24,2025-04-08 20:30,465,valorant,False,PavaoPVP,pt,VALORANT,pegando imortal,"['JogandoComOChat', 'jogos', 'Português', 'garota']",[],False
24,2025-04-08 20:30,465,valorant,False,ASennan,pt,VALORANT,(+18) ✨PYNAS e PERDE || !verificado !subathon !loja !meta !desejos !pix !redes !asenna || @asennan,"['jogajunto', 'girls', 'rankeada', 'Português', 'lgbt', 'live', 'pedintevirtual', 'mulhergamer', 'egirlgamer', 'mulheresnatwitch']",['ProfanityVulgarity'],False
25,2025-04-08 20:39,438,roblox,False,luccaf14,pt,ROBLOX,tomamos de 3 mas queria de 4 |❗COINBASE | !sorteio !pix !sociais,"['Português', 'Lucca', 'Gamer']",[],False
25,2025-04-08 20:39,438,roblox,False,dimensaohadouken,pt,ROBLOX,ROBLOX! - É SÓ CHEGAR E JOGAR JUNTO XD! - !discord - !youtube - !instagram,"['Português', 'AMA', 'jogadorcasual', 'jogoindie', 'jogoonline', 'jogoantigo']",[],False
25,2025-04-08 20:39,438,roblox,False,ManoJesley,pt,ROBLOX,jogando PRESSURE do Roblox com vocês!,"['Português', 'jogo', 'humor', 'game', 'terror', 'horrorgame', 'horror', 'roblox', 'robloxhorror', 'repo']",[],False
26,2025-04-09 00:01,519,sea-of-thieves,False,vitaolol_,pt,Sea of Thieves,(NO ADS) (DROPS ON!) ⚓  LIVE TODOS OS DIAS DO ANO! ⚓    -  ✅ 98/365,['Português'],['ProfanityVulgarity'],False
26,2025-04-09 00:01,519,sea-of-thieves,True,leo_rod3,pt,Sea of Thieves,"Jogando até a hora de dormir, CTLzada :(","['Jogos', 'Conversa', 'Português']",[],False
26,2025-04-09 00:01,519,sea-of-thieves,False,sapinho3,pt,Sea of Thieves,Cola mais!,"['Português', 'FPS', 'Jogodetiro', 'Ação', 'RPG', 'MOBA', 'aventura', 'seaofthieves', 'Inglês', 'extraçao']",[],False
27,2025-04-09 00:11,348,league-of-legends,True,guguole,pt,League of Legends,+18(SR ON) Vamos jogar? !pix,"['JogandocomEspectadores', 'Lux', 'LeagueOfLegends', 'LGBTQIA', 'Português', 'mestre', 'holidayhoopla', 'chill', 'Milio']",[],False
27,2025-04-09 00:12,348,league-of-legends,False,haruninha,pt,League of Legends,+ 18:  pior bronze do servidor br❗musica ❗comandos ❗livespix❗SR (off),['Português'],['ProfanityVulgarity'],False
27,2025-04-09 00:12,348,league-of-legends,False,NicoleDiretora,pt,League of Legends,REWORK DA LEBLANC 🔥🔥🔥❗pix ❗overclock,['Português'],[],False
28,2025-04-09 00:19,598,valorant,True,h1poison,pt,VALORANT,"Oie, tutu pom? vava com @thaylly @drikatv @ricop__ e depois um tft :)","['Português', 'valorant', 'fps', 'girl', 'leagueoflegends', 'lol', 'conversa', 'aventura', 'Poison']",[],False
28,2025-04-09 00:20,598,valorant,False,ataldaeclypse,pt,VALORANT,live miruda e resenhuda I !PIX !ELO !PATROCINIO,"['Português', 'valorant', 'BR', 'gamergirl', 'Mulher']",[],False
28,2025-04-09 00:20,598,valorant,False,Pinkdmd,pt,VALORANT,TERÇOUUUUUUUUUU!  | ❗Maid❗TAÇA ❗pix ❗sociais,"['Português', 'Competitivo', 'PeitudaMetida', 'VALORANＴ', 'valorantbrasil', 'LGBT', 'LGBTQIAPIus', 'dragqueen', 'English', 'Drag']",[],False
29,2025-04-09 04:01,574,sea-of-thieves,False,hager_420,en,Sea of Thieves,Late Night Boat Violence!!! @Nightfire255 @fezzik1983!!!✨PCG✨ !pokestart,"['English', 'Xbox', 'gaming', '420friendly', 'PCG', 'chill', 'pvp', 'pokemon']",[],False
29,2025-04-09 04:01,574,sea-of-thieves,False,shwockatv,en,Sea of Thieves,evil ramming,"['NerdKing', 'gamergirl', 'professionalplayer', 'nerd', 'seaofthieves', 'hourglasspvp', 'English']",[],False
29,2025-04-09 04:01,574,sea-of-thieves,False,flotsam,en,Sea of Thieves,Solo Sloop PvP Chaos 🐛,"['Solo', 'PvP', 'English']",[],False
30,2025-04-09 04:13,420,grand-theft-auto-v,False,konxitta,pt,Grand Theft Auto V,+18  RISE -  888 FOCO NA META DOS BITS VMS !!  💖 !pix !cupom,"['GTA', 'Complexogg', 'CPX', 'Português', 'Beyoncé', 'negras', 'beverlyhillsrp', 'BHRP']",['MatureGame'],False
30,2025-04-09 04:13,420,grand-theft-auto-v,True,larissa_petenon,pt,Grand Theft Auto V,🔴RERUN 🔴 Sophia novamente causando❗Discord ❗clip,"['Mulher', 'jogosdiversos', 'Português', 'pc', 'Brasil', 'cpx', 'complexo']",['MatureGame'],False
30,2025-04-09 04:13,420,grand-theft-auto-v,False,Kynordestino,pt,Grand Theft Auto V,"[+18] [LADO LESTE] JOSEFINO, O FOTÓGRAFO LENDÁRIO !PIX","['Português', 'policia', 'gameplay', 'josefino', 'complexo', 'complexogg', 'cpx', 'LadoLesteRP', 'LADOLESTE']",['MatureGame'],False
31,2025-04-09 08:01,415,roblox,False,Veggie,pt,ROBLOX,"JURASSIC PARK AGORA, LIVE ATÉ AS 4h","['Português', 'linda', 'veggiezinha', 'cantodadefunk', 'botanaveggiezinha', 'lipolad', 'magras', 'saopaulotrans']",[],True
31,2025-04-09 08:01,415,roblox,False,duduzeraplay,pt,ROBLOX,🔴 RERUN 🔴 ROBLOX DA RESENHA,['Português'],[],False
31,2025-04-09 08:01,415,roblox,False,surtadoxofc,pt,ROBLOX,2x pontos|LIVE ON SURTADO-X BLOX,"['bloxfruitslive', 'Bloxfruit', 'BloxFruitsRoblox', 'bloxfruits', 'portugués', 'Português']",[],False
32,2025-04-09 08:10,420,ea-sports-fc-25,False,npena80,pt,EA Sports FC 25,GRIND RIVALS 🚀🔥,"['Português', 'EAFC', 'FIFA', 'Futebol']",[],False
32,2025-04-09 08:10,420,ea-sports-fc-25,True,Burstlegacy,pt,EA Sports FC 25,"[PT/EN/ES] Ep. 18 - Evos, Rivals e WWE 2K25 para continuar o sorteio mensal! !wwe para verem pontuação, regras e card!","['esports', 'wrestling', 'wwe', 'aew', 'fifa', 'coach', 'entertainer', 'Português', 'ISGeSports']",[],False
32,2025-04-09 08:10,420,ea-sports-fc-25,False,DieguitoPotter,pt,EA Sports FC 25,"🎮 EAFC 25 | A Rota da Glória: Taça, Emoções e o Projeto EVO Imortal 🌟⚽️ !Mbway !Prozis !Divoom !Switch ✅","['Português', 'eafc25', 'packopening', 'ultimateteam', 'futbirthday', 'rage']",[],False
33,2025-04-09 08:19,493,fortnite,False,maahmurollo,pt,Fortnite,Fortnite bb 🔥 ❗JOGAR ❗LOJA    MUROLLO #ad,"['gamer', 'Português', 'Fortnite', 'ZeroBuild', 'battleroyale', 'Reposição']",[],True
33,2025-04-09 08:20,493,fortnite,False,NYKAGAMER_,pt,Fortnite,tu xera ❗️code ❗️LIVEPIX ❗️Onlyfans ❗️Comandos ❗️Discord ❗️Clip,"['Fortnite', 'Português', 'Mulher', 'brasil', 'Español', '한국어', 'Русский', '漢語', 'ภาษาไทย', '日本語']",[],False
33,2025-04-09 08:20,493,fortnite,False,Rompe,pt,Fortnite,Jogando com o melhor chat !ExitLag !Code ROMPE #EpicPartner !loja,"['Português', 'Trocação']",[],False
34,2025-04-09 08:30,509,marvel-rivals,True,Xerekiss,pt,Marvel Rivals,🔥ATUALIZAÇÃO ESTÁ CHEGANDO🔥| LOJINHA RENOVADA (❗loja) | CODE: XEREKISS #ad,"['Português', 'Brasil', 'fps', 'Fortnite', 'Portugal', 'battleroyale']",[],False
34,2025-04-09 08:30,509,marvel-rivals,False,LhamaInPijamas,pt,Marvel Rivals,ESTMOS DE VOLTA NA GRIND! !pix !elomarvel !discord,"['rpg', 'casual', 'Português', 'marvelrivals', 'rivals', 'marvelrival']",[],False
